X;Y;Z;
550600;6190900;1.258912e+01;
550700;6190900;8.281700e+00;
550800;6190900;5.796581e+00;
550900;6190900;8.459095e+00;
551000;6190900;8.406415e+00;
551100;6190900;7.285344e+00;
551200;6190900;1.228293e+00;
551300;6190900;8.402456e+00;
551400;6190900;-3.864574e+00;
551500;6190900;-9.753074e+00;
551600;6190900;-2.742238e+00;
551700;6190900;-1.000138e+00;
551800;6190900;-3.256215e+00;
551900;6190900;-1.267748e+01;
552000;6190900;-1.461453e+01;
552100;6190900;-8.755675e+00;
552200;6190900;-3.988457e+00;
552300;6190900;-7.174005e+00;
552400;6190900;-1.897149e+01;
552500;6190900;-1.874141e+01;
552600;6190900;-7.625618e+00;
552700;6190900;-8.433517e+00;
552800;6190900;-4.038305e+00;
552900;6190900;-1.757257e-01;
553000;6190900;-1.288301e+00;
553100;6190900;-5.965292e+00;
553200;6190900;-6.525440e+00;
553300;6190900;-4.426227e+00;
553400;6190900;-4.994804e+00;
553500;6190900;-8.999360e+00;
553600;6190900;-8.917363e+00;
553700;6190900;-9.424214e+00;
553800;6190900;-1.094349e+01;
553900;6190900;-1.150478e+01;
554000;6190900;-1.072381e+01;
554100;6190900;-1.000084e+01;
554200;6190900;-1.067805e+01;
554300;6190900;-5.719632e+00;
554400;6190900;1.121309e+00;
554500;6190900;-2.154446e+00;
554600;6190900;-1.176517e+01;
554700;6190900;-1.249631e+01;
554800;6190900;-8.887578e+00;
554900;6190900;-4.001274e+00;
555000;6190900;-1.130796e+00;
555100;6190900;0;
555200;6190900;-2.088290e-01;
555300;6190900;-2.229157e+00;
555400;6190900;-6.384044e+00;
555500;6190900;-4.073571e+00;
555600;6190900;0;
555700;6190900;0;
555800;6190900;-7.057488e-01;
555900;6190900;-4.848166e+00;
556000;6190900;-3.864331e+00;
556100;6190900;0;
556200;6190900;-2.886568e+00;
556300;6190900;-7.891120e+00;
556400;6190900;-3.898305e+00;
556500;6190900;0;
556600;6190900;0;
556700;6190900;-9.707119e+00;
556800;6190900;-1.433541e+01;
556900;6190900;-1.363630e+01;
557000;6190900;-1.505404e+01;
557100;6190900;-8.166359e+00;
557200;6190900;-2.344549e+00;
557300;6190900;-8.418685e+00;
557400;6190900;-6.501237e+00;
557500;6190900;1.631893e+00;
557600;6190900;-3.280434e+00;
557700;6190900;-5.995202e+00;
557800;6190900;-7.546815e+00;
557900;6190900;-9.080338e+00;
558000;6190900;-5.347334e+00;
558100;6190900;-3.044060e-01;
558200;6190900;-6.594815e+00;
558300;6190900;-1.560024e+01;
558400;6190900;-8.294684e+00;
558500;6190900;0;
558600;6190900;0;
558700;6190900;-3.221567e+00;
558800;6190900;-9.657327e+00;
558900;6190900;-5.210983e+00;
559000;6190900;0;
559100;6190900;0;
559200;6190900;8.000000e-01;
559300;6190900;1.765041e+00;
559400;6190900;-8.264335e+00;
559500;6190900;-1.176296e+01;
559600;6190900;-1.715747e+01;
559700;6190900;-1.221903e+01;
559800;6190900;-7.445091e+00;
559900;6190900;-2.288275e+00;
560000;6190900;-8.237079e+00;
560100;6190900;-1.587024e+01;
560200;6190900;-1.402027e+01;
560300;6190900;-3.174175e-01;
560400;6190900;-1.842690e+00;
560500;6190900;0;
560600;6190900;0;
560700;6190900;-1.120089e+00;
560800;6190900;-7.786797e-01;
560900;6190900;-3.615366e+00;
561000;6190900;0;
549000;6191000;1.750721e+01;
549100;6191000;2.026365e+01;
549200;6191000;2.230750e+01;
549300;6191000;2.045956e+01;
549400;6191000;1.650209e+01;
549500;6191000;1.708188e+01;
549600;6191000;1.415825e+01;
549700;6191000;1.233685e+01;
549800;6191000;6.643219e+00;
549900;6191000;3.146525e+00;
550000;6191000;9.161926e+00;
550100;6191000;1.689028e+01;
550200;6191000;7.707406e+00;
550300;6191000;3.664614e+00;
550400;6191000;4.524313e+00;
550500;6191000;1.283595e+01;
550600;6191000;1.084341e+01;
550700;6191000;1.075637e+01;
550800;6191000;5.354736e+00;
550900;6191000;5.110746e+00;
551000;6191000;6.187173e+00;
551100;6191000;6.687525e+00;
551200;6191000;7.843003e+00;
551300;6191000;1.084981e+01;
551400;6191000;-2.858870e+00;
551500;6191000;-7.548884e+00;
551600;6191000;-9.756778e-01;
551700;6191000;3.735495e+00;
551800;6191000;9.677085e-01;
551900;6191000;-7.887001e+00;
552000;6191000;-1.319991e+01;
552100;6191000;-1.325581e+01;
552200;6191000;-7.948731e+00;
552300;6191000;-8.903089e+00;
552400;6191000;-1.706336e+01;
552500;6191000;-8.160689e+00;
552600;6191000;-2.465806e+00;
552700;6191000;-7.275766e+00;
552800;6191000;-7.036043e+00;
552900;6191000;-4.291662e+00;
553000;6191000;-1.324487e+00;
